"ConceptVocabularyID","ConceptCode","ConceptTypeVocabularyID","ConceptTypeCode","TermContext","TermLanguage","TermText","TermType","TermIsPreferred","Provider","DWAuditID"
ots.ICD.ICD10GM,A60.-,,,Condition,de,Anogenital herpesviral [herpes simplex] infections,,true,NA,536
ots.ICD.ICD10GM,A63.-,,,Condition,de,"Other predominantly sexually transmitted diseases, not elsewhere classified",,true,NA,537
ots.ICD.ICD10GM,A66.-,,,Condition,de,Yaws,,true,NA,538
ots.ICD.ICD10GM,A67.-,,,Condition,de,Pinta [carate],,true,NA,539
ots.ICD.ICD10GM,A68.-,,,Condition,de,Relapsing fevers,,true,NA,540
ots.ICD.ICD10GM,A69.-,,,Condition,de,Other spirochetal infections,,true,NA,541
ots.ICD.ICD10GM,A71.-,,,Condition,de,Trachoma,,true,NA,542
ots.ICD.ICD10GM,A74.-,,,Condition,de,Other diseases caused by chlamydiae,,true,NA,543
ots.ICD.ICD10GM,A75.-,,,Condition,de,Typhus fever,,true,NA,544
ots.ICD.ICD10GM,A77.-,,,Condition,de,Spotted fever [tick-borne rickettsioses],,true,NA,545
ots.ICD.ICD10GM,A79.-,,,Condition,de,Other rickettsioses,,true,NA,546
ots.ICD.ICD10GM,A80.-,,,Condition,de,Acute poliomyelitis,,true,NA,547
ots.ICD.ICD10GM,A81.-,,,Condition,de,Atypical virus infections of central nervous system,,true,NA,548
ots.ICD.ICD10GM,A82.-,,,Condition,de,Rabies,,true,NA,549
ots.ICD.ICD10GM,A83.-,,,Condition,de,Mosquito-borne viral encephalitis,,true,NA,550
ots.ICD.ICD10GM,A84.-,,,Condition,de,Tick-borne viral encephalitis,,true,NA,551
ots.ICD.ICD10GM,A85.-,,,Condition,de,"Other viral encephalitis, not elsewhere classified",,true,NA,552
ots.ICD.ICD10GM,A87.-,,,Condition,de,Viral meningitis,,true,NA,553
ots.ICD.ICD10GM,A88.-,,,Condition,de,"Other viral infections of central nervous system, not elsewhere classified",,true,NA,554
ots.ICD.ICD10GM,A92.-,,,Condition,de,Other mosquito-borne viral fevers,,true,NA,555
ots.ICD.ICD10GM,A93.-,,,Condition,de,"Other arthropod-borne viral fevers, not elsewhere classified",,true,NA,556
ots.ICD.ICD10GM,A95.-,,,Condition,de,Yellow fever,,true,NA,557
ots.ICD.ICD10GM,A96.-,,,Condition,de,Arenaviral hemorrhagic fever,,true,NA,558
ots.ICD.ICD10GM,A98.-,,,Condition,de,"Other viral hemorrhagic fevers, not elsewhere classified",,true,NA,559
ots.ICD.ICD10GM,B00.-,,,Condition,de,Herpesviral [herpes simplex] infections,,true,NA,560
ots.ICD.ICD10GM,B01.-,,,Condition,de,Varicella [chickenpox],,true,NA,561
ots.ICD.ICD10GM,B02.-,,,Condition,de,Zoster [herpes zoster],,true,NA,562
ots.ICD.ICD10GM,B05.-,,,Condition,de,Measles,,true,NA,563
ots.ICD.ICD10GM,B06.-,,,Condition,de,Rubella [German measles],,true,NA,564
ots.ICD.ICD10GM,B08.-,,,Condition,de,"Other viral infections characterized by skin and mucous membrane lesions, not elsewhere classified",,true,NA,565
ots.ICD.ICD10GM,B10.-,,,Condition,de,Other human herpesviruses,,true,NA,566
ots.ICD.ICD10GM,B15.-,,,Condition,de,Acute hepatitis A,,true,NA,567
ots.ICD.ICD10GM,B16.-,,,Condition,de,Acute hepatitis B,,true,NA,568
ots.ICD.ICD10GM,B17.-,,,Condition,de,Other acute viral hepatitis,,true,NA,569
ots.ICD.ICD10GM,B18.-,,,Condition,de,Chronic viral hepatitis,,true,NA,570
ots.ICD.ICD10GM,B27.-,,,Condition,de,Infectious mononucleosis,,true,NA,571
ots.ICD.ICD10GM,B30.-,,,Condition,de,Viral conjunctivitis,,true,NA,572
ots.ICD.ICD10GM,B33.-,,,Condition,de,"Other viral diseases, not elsewhere classified",,true,NA,573
ots.ICD.ICD10GM,B34.-,,,Condition,de,Viral infection of unspecified site,,true,NA,574
ots.ICD.ICD10GM,B35.-,,,Condition,de,Dermatophytosis,,true,NA,575
ots.ICD.ICD10GM,B36.-,,,Condition,de,Other superficial mycoses,,true,NA,576
ots.ICD.ICD10GM,B37.-,,,Condition,de,Candidiasis,,true,NA,577
ots.ICD.ICD10GM,B38.-,,,Condition,de,Coccidioidomycosis,,true,NA,578
ots.ICD.ICD10GM,B39.-,,,Condition,de,Histoplasmosis,,true,NA,579
ots.ICD.ICD10GM,B40.-,,,Condition,de,Blastomycosis,,true,NA,580
ots.ICD.ICD10GM,B41.-,,,Condition,de,Paracoccidioidomycosis,,true,NA,581
ots.ICD.ICD10GM,B42.-,,,Condition,de,Sporotrichosis,,true,NA,582
ots.ICD.ICD10GM,B43.-,,,Condition,de,Chromomycosis and pheomycotic abscess,,true,NA,583
ots.ICD.ICD10GM,B44.-,,,Condition,de,Aspergillosis,,true,NA,584
ots.ICD.ICD10GM,B45.-,,,Condition,de,Cryptococcosis,,true,NA,585
ots.ICD.ICD10GM,B46.-,,,Condition,de,Zygomycosis,,true,NA,586
ots.ICD.ICD10GM,B47.-,,,Condition,de,Mycetoma,,true,NA,587
ots.ICD.ICD10GM,R91.-,,,Condition,de,Abnormal findings on diagnostic imaging of lung,,true,NA,588
ots.ICD.ICD10GM,C4A.-,,,Condition,de,Merkel cell carcinoma,,true,NA,589
ots.ICD.ICD10GM,N61.-,,,Condition,de,Inflammatory disorders of breast,,true,NA,590
ots.ICD.ICD10GM,N63.-,,,Condition,de,Unspecified lump in breast,,true,NA,591
ots.ICD.ICD10GM,B07.-,,,Condition,de,Viral warts,,true,NA,592
ots.ICD.ICD10GM,Z16.-,,,Condition,de,Resistance to antimicrobial drugs,,true,NA,593
ots.ICD.ICD10GM,R15.-,,,Condition,de,Fecal incontinence,,true,NA,594
ots.ICD.ICD10GM,F03.-,,,Condition,de,Unspecified dementia,,true,NA,595
ots.ICD.ICD10GM,F42.-,,,Condition,de,Obsessive-compulsive disorder,,true,NA,596
ots.ICD.ICD10GM,F53.-,,,Condition,de,"Mental and behavioral disorders associated with the puerperium, not elsewhere classified",,true,NA,597
ots.ICD.ICD10GM,M97.-,,,Condition,de,Periprosthetic fracture around internal prosthetic joint,,true,NA,598
ots.ICD.ICD10GM,J09.-,,,Condition,de,Influenza due to certain identified influenza viruses,,true,NA,599
ots.ICD.ICD10GM,K20.-,,,Condition,de,Esophagitis,,true,NA,600
ots.ICD.ICD10GM,P77.-,,,Condition,de,Necrotizing enterocolitis of newborn,,true,NA,601
ots.ICD.ICD10GM,I16.-,,,Condition,de,Hypertensive crisis,,true,NA,602
ots.ICD.ICD10GM,O98.-,,,Condition,de,"Maternal infectious and parasitic diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium",,true,NA,603
ots.ICD.ICD10GM,T74.-,,,Condition,de,"Adult and child abuse, neglect and other maltreatment, confirmed",,true,NA,604
ots.ICD.ICD10GM,V02.-,,,Condition,de,Pedestrian injured in collision with two- or three-wheeled motor vehicle,,true,NA,605
ots.ICD.ICD10GM,V03.-,,,Condition,de,"Pedestrian injured in collision with car, pick-up truck or van",,true,NA,606
ots.ICD.ICD10GM,V05.-,,,Condition,de,Pedestrian injured in collision with railway train or railway vehicle,,true,NA,607
ots.ICD.ICD10GM,V09.-,,,Condition,de,Pedestrian injured in other and unspecified transport accidents,,true,NA,608
ots.ICD.ICD10GM,V17.-,,,Condition,de,Pedal cycle rider injured in collision with fixed or stationary object,,true,NA,609
ots.ICD.ICD10GM,V20.-,,,Condition,de,Motorcycle rider injured in collision with pedestrian or animal,,true,NA,610
ots.ICD.ICD10GM,V21.-,,,Condition,de,Motorcycle rider injured in collision with pedal cycle,,true,NA,611
ots.ICD.ICD10GM,V22.-,,,Condition,de,Motorcycle rider injured in collision with two- or three-wheeled motor vehicle,,true,NA,612
ots.ICD.ICD10GM,V23.-,,,Condition,de,"Motorcycle rider injured in collision with car, pick-up truck or van",,true,NA,613
ots.ICD.ICD10GM,V24.-,,,Condition,de,Motorcycle rider injured in collision with heavy transport vehicle or bus,,true,NA,614
ots.ICD.ICD10GM,V25.-,,,Condition,de,Motorcycle rider injured in collision with railway train or railway vehicle,,true,NA,615
ots.ICD.ICD10GM,V26.-,,,Condition,de,Motorcycle rider injured in collision with other nonmotor vehicle,,true,NA,616
ots.ICD.ICD10GM,V27.-,,,Condition,de,Motorcycle rider injured in collision with fixed or stationary object,,true,NA,617
ots.ICD.ICD10GM,V28.-,,,Condition,de,Motorcycle rider injured in noncollision transport accident,,true,NA,618
ots.ICD.ICD10GM,V32.-,,,Condition,de,Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheeled motor vehicle,,true,NA,619
ots.ICD.ICD10GM,V34.-,,,Condition,de,Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus,,true,NA,620
ots.ICD.ICD10GM,V35.-,,,Condition,de,Occupant of three-wheeled motor vehicle injured in collision with railway train or railway vehicle,,true,NA,621
ots.ICD.ICD10GM,V36.-,,,Condition,de,Occupant of three-wheeled motor vehicle injured in collision with other nonmotor vehicle,,true,NA,622
ots.ICD.ICD10GM,Z89.-,,,Condition,de,Acquired absence of limb,,true,NA,623
ots.ICD.ICD10GM,V37.-,,,Condition,de,Occupant of three-wheeled motor vehicle injured in collision with fixed or stationary object,,true,NA,624
ots.ICD.ICD10GM,V38.-,,,Condition,de,Occupant of three-wheeled motor vehicle injured in noncollision transport accident,,true,NA,625
ots.ICD.ICD10GM,V39.-,,,Condition,de,Occupant of three-wheeled motor vehicle injured in other and unspecified transport accidents,,true,NA,626
ots.ICD.ICD10GM,Z90.-,,,Condition,de,"Acquired absence of organs, not elsewhere classified",,true,NA,627
ots.ICD.ICD10GM,V40.-,,,Condition,de,Car occupant injured in collision with pedestrian or animal,,true,NA,628
ots.ICD.ICD10GM,V41.-,,,Condition,de,Car occupant injured in collision with pedal cycle,,true,NA,629
ots.ICD.ICD10GM,V43.-,,,Condition,de,"Car occupant injured in collision with car, pick-up truck or van",,true,NA,630
ots.ICD.ICD10GM,V44.-,,,Condition,de,Car occupant injured in collision with heavy transport vehicle or bus,,true,NA,631
ots.ICD.ICD10GM,Z98.-,,,Condition,de,Other postprocedural states,,true,NA,632
ots.ICD.ICD10GM,V45.-,,,Condition,de,Car occupant injured in collision with railway train or railway vehicle,,true,NA,633
ots.ICD.ICD10GM,V46.-,,,Condition,de,Car occupant injured in collision with other nonmotor vehicle,,true,NA,634
ots.ICD.ICD10GM,V47.-,,,Condition,de,Car occupant injured in collision with fixed or stationary object,,true,NA,635
ots.ICD.ICD10GM,V48.-,,,Condition,de,Car occupant injured in noncollision transport accident,,true,NA,636
ots.ICD.ICD10GM,V50.-,,,Condition,de,Occupant of pick-up truck or van injured in collision with pedestrian or animal,,true,NA,637
ots.ICD.ICD10GM,V51.-,,,Condition,de,Occupant of pick-up truck or van injured in collision with pedal cycle,,true,NA,638
ots.ICD.ICD10GM,V52.-,,,Condition,de,Occupant of pick-up truck or van injured in collision with two- or three-wheeled motor vehicle,,true,NA,639
ots.ICD.ICD10GM,V53.-,,,Condition,de,"Occupant of pick-up truck or van injured in collision with car, pick-up truck or van",,true,NA,640
ots.ICD.ICD10GM,V54.-,,,Condition,de,Occupant of pick-up truck or van injured in collision with heavy transport vehicle or bus,,true,NA,641
ots.ICD.ICD10GM,V55.-,,,Condition,de,Occupant of pick-up truck or van injured in collision with railway train or railway vehicle,,true,NA,642
ots.ICD.ICD10GM,V56.-,,,Condition,de,Occupant of pick-up truck or van injured in collision with other nonmotor vehicle,,true,NA,643
ots.ICD.ICD10GM,V57.-,,,Condition,de,Occupant of pick-up truck or van injured in collision with fixed or stationary object,,true,NA,644
ots.ICD.ICD10GM,V58.-,,,Condition,de,Occupant of pick-up truck or van injured in noncollision transport accident,,true,NA,645
ots.ICD.ICD10GM,V59.-,,,Condition,de,Occupant of pick-up truck or van injured in other and unspecified transport accidents,,true,NA,646
ots.ICD.ICD10GM,V62.-,,,Condition,de,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle,,true,NA,647
ots.ICD.ICD10GM,V65.-,,,Condition,de,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle,,true,NA,648
ots.ICD.ICD10GM,V66.-,,,Condition,de,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle,,true,NA,649
ots.ICD.ICD10GM,V67.-,,,Condition,de,Occupant of heavy transport vehicle injured in collision with fixed or stationary object,,true,NA,650
ots.ICD.ICD10GM,V68.-,,,Condition,de,Occupant of heavy transport vehicle injured in noncollision transport accident,,true,NA,651
ots.ICD.ICD10GM,V71.-,,,Condition,de,Bus occupant injured in collision with pedal cycle,,true,NA,652
ots.ICD.ICD10GM,V72.-,,,Condition,de,Bus occupant injured in collision with two- or three-wheeled motor vehicle,,true,NA,653
ots.ICD.ICD10GM,V76.-,,,Condition,de,Bus occupant injured in collision with other nonmotor vehicle,,true,NA,654
ots.ICD.ICD10GM,V77.-,,,Condition,de,Bus occupant injured in collision with fixed or stationary object,,true,NA,655
ots.ICD.ICD10GM,V78.-,,,Condition,de,Bus occupant injured in noncollision transport accident,,true,NA,656
ots.ICD.ICD10GM,V80.-,,,Condition,de,Animal-rider or occupant of animal-drawn vehicle injured in transport accident,,true,NA,657
ots.ICD.ICD10GM,V81.-,,,Condition,de,Occupant of railway train or railway vehicle injured in transport accident,,true,NA,658
ots.ICD.ICD10GM,V85.-,,,Condition,de,Occupant of special construction vehicle injured in transport accident,,true,NA,659
ots.ICD.ICD10GM,V88.-,,,Condition,de,Nontraffic accident of specified type but victim's mode of transport unknown,,true,NA,660
ots.ICD.ICD10GM,V89.-,,,Condition,de,"Motor- or nonmotor-vehicle accident, type of vehicle unspecified",,true,NA,661
ots.ICD.ICD10GM,Y38.-,,,Condition,de,Terrorism,,true,NA,662
ots.ICD.ICD10GM,B48.-,,,Condition,de,"Other mycoses, not elsewhere classified",,true,NA,663
ots.ICD.ICD10GM,B50.-,,,Condition,de,Plasmodium falciparum malaria,,true,NA,664
ots.ICD.ICD10GM,B51.-,,,Condition,de,Plasmodium vivax malaria,,true,NA,665
ots.ICD.ICD10GM,B52.-,,,Condition,de,Plasmodium malariae malaria,,true,NA,666
ots.ICD.ICD10GM,B53.-,,,Condition,de,Other specified malaria,,true,NA,667
ots.ICD.ICD10GM,B55.-,,,Condition,de,Leishmaniasis,,true,NA,668
ots.ICD.ICD10GM,T44.-,,,Condition,de,"Poisoning by, adverse effect of and underdosing of drugs primarily affecting the autonomic nervous system",,true,NA,669
ots.ICD.ICD10GM,T45.-,,,Condition,de,"Poisoning by, adverse effect of and underdosing of primarily systemic and hematological agents, not elsewhere classified",,true,NA,670
ots.ICD.ICD10GM,F52.-,,,Condition,de,Sexual dysfunction not due to a substance or known physiological condition,,true,NA,671
ots.ICD.ICD10GM,I66.-,,,Condition,de,"Occlusion and stenosis of cerebral arteries, not resulting in cerebral infarction",,true,NA,672
ots.ICD.ICD10GM,I67.-,,,Condition,de,Other cerebrovascular diseases,,true,NA,673
ots.ICD.ICD10GM,I68.-,,,Condition,de,Cerebrovascular disorders in diseases classified elsewhere,,true,NA,674
ots.ICD.ICD10GM,I69.-,,,Condition,de,Sequelae of cerebrovascular disease,,true,NA,675
ots.ICD.ICD10GM,G11.-,,,Condition,de,Hereditary ataxia,,true,NA,676
ots.ICD.ICD10GM,G12.-,,,Condition,de,Spinal muscular atrophy and related syndromes,,true,NA,677
ots.ICD.ICD10GM,G13.-,,,Condition,de,Systemic atrophies primarily affecting central nervous system in diseases classified elsewhere,,true,NA,678
ots.ICD.ICD10GM,G21.-,,,Condition,de,Secondary parkinsonism,,true,NA,679
ots.ICD.ICD10GM,G23.-,,,Condition,de,Other degenerative diseases of basal ganglia,,true,NA,680
ots.ICD.ICD10GM,G24.-,,,Condition,de,Dystonia,,true,NA,681
ots.ICD.ICD10GM,G25.-,,,Condition,de,Other extrapyramidal and movement disorders,,true,NA,682
ots.ICD.ICD10GM,G30.-,,,Condition,de,Alzheimer's disease,,true,NA,683
ots.ICD.ICD10GM,G31.-,,,Condition,de,"Other degenerative diseases of nervous system, not elsewhere classified",,true,NA,684
ots.ICD.ICD10GM,G32.-,,,Condition,de,Other degenerative disorders of nervous system in diseases classified elsewhere,,true,NA,685
ots.ICD.ICD10GM,G36.-,,,Condition,de,Other acute disseminated demyelination,,true,NA,686
ots.ICD.ICD10GM,G37.-,,,Condition,de,Other demyelinating diseases of central nervous system,,true,NA,687
ots.ICD.ICD10GM,G40.-,,,Condition,de,Epilepsy and recurrent seizures,,true,NA,688
ots.ICD.ICD10GM,B19.-,,,Condition,de,Unspecified viral hepatitis,,true,NA,689
ots.ICD.ICD10GM,B25.-,,,Condition,de,Cytomegaloviral disease,,true,NA,690
ots.ICD.ICD10GM,B26.-,,,Condition,de,Mumps,,true,NA,691
ots.ICD.ICD10GM,G43.-,,,Condition,de,Migraine,,true,NA,692
ots.ICD.ICD10GM,G44.-,,,Condition,de,Other headache syndromes,,true,NA,693
ots.ICD.ICD10GM,G45.-,,,Condition,de,Transient cerebral ischemic attacks and related syndromes,,true,NA,694
ots.ICD.ICD10GM,G46.-,,,Condition,de,Vascular syndromes of brain in cerebrovascular diseases,,true,NA,695
ots.ICD.ICD10GM,G47.-,,,Condition,de,Sleep disorders,,true,NA,696
ots.ICD.ICD10GM,B56.-,,,Condition,de,African trypanosomiasis,,true,NA,697
ots.ICD.ICD10GM,B57.-,,,Condition,de,Chagas' disease,,true,NA,698
ots.ICD.ICD10GM,B58.-,,,Condition,de,Toxoplasmosis,,true,NA,699
ots.ICD.ICD10GM,B60.-,,,Condition,de,"Other protozoal diseases, not elsewhere classified",,true,NA,700
ots.ICD.ICD10GM,B65.-,,,Condition,de,Schistosomiasis [bilharziasis],,true,NA,701
ots.ICD.ICD10GM,B66.-,,,Condition,de,Other fluke infections,,true,NA,702
ots.ICD.ICD10GM,B67.-,,,Condition,de,Echinococcosis,,true,NA,703
ots.ICD.ICD10GM,B68.-,,,Condition,de,Taeniasis,,true,NA,704
ots.ICD.ICD10GM,B69.-,,,Condition,de,Cysticercosis,,true,NA,705
ots.ICD.ICD10GM,B70.-,,,Condition,de,Diphyllobothriasis and sparganosis,,true,NA,706
ots.ICD.ICD10GM,B71.-,,,Condition,de,Other cestode infections,,true,NA,707
ots.ICD.ICD10GM,B73.-,,,Condition,de,Onchocerciasis,,true,NA,708
ots.ICD.ICD10GM,B74.-,,,Condition,de,Filariasis,,true,NA,709
ots.ICD.ICD10GM,B76.-,,,Condition,de,Hookworm diseases,,true,NA,710
ots.ICD.ICD10GM,B77.-,,,Condition,de,Ascariasis,,true,NA,711
ots.ICD.ICD10GM,B78.-,,,Condition,de,Strongyloidiasis,,true,NA,712
ots.ICD.ICD10GM,B81.-,,,Condition,de,"Other intestinal helminthiases, not elsewhere classified",,true,NA,713
ots.ICD.ICD10GM,B82.-,,,Condition,de,Unspecified intestinal parasitism,,true,NA,714
ots.ICD.ICD10GM,B83.-,,,Condition,de,Other helminthiases,,true,NA,715
ots.ICD.ICD10GM,B85.-,,,Condition,de,Pediculosis and phthiriasis,,true,NA,716
ots.ICD.ICD10GM,B87.-,,,Condition,de,Myiasis,,true,NA,717
ots.ICD.ICD10GM,B88.-,,,Condition,de,Other infestations,,true,NA,718
ots.ICD.ICD10GM,B90.-,,,Condition,de,Sequelae of tuberculosis,,true,NA,719
ots.ICD.ICD10GM,B94.-,,,Condition,de,Sequelae of other and unspecified infectious and parasitic diseases,,true,NA,720
ots.ICD.ICD10GM,B95.-,,,Condition,de,"Streptococcus, Staphylococcus, and Enterococcus as the cause of diseases classified elsewhere",,true,NA,721
ots.ICD.ICD10GM,G50.-,,,Condition,de,Disorders of trigeminal nerve,,true,NA,722
ots.ICD.ICD10GM,G51.-,,,Condition,de,Facial nerve disorders,,true,NA,723
ots.ICD.ICD10GM,G52.-,,,Condition,de,Disorders of other cranial nerves,,true,NA,724
ots.ICD.ICD10GM,G54.-,,,Condition,de,Nerve root and plexus disorders,,true,NA,725
ots.ICD.ICD10GM,G56.-,,,Condition,de,Mononeuropathies of upper limb,,true,NA,726
ots.ICD.ICD10GM,G57.-,,,Condition,de,Mononeuropathies of lower limb,,true,NA,727
ots.ICD.ICD10GM,G58.-,,,Condition,de,Other mononeuropathies,,true,NA,728
ots.ICD.ICD10GM,G60.-,,,Condition,de,Hereditary and idiopathic neuropathy,,true,NA,729
ots.ICD.ICD10GM,G61.-,,,Condition,de,Inflammatory polyneuropathy,,true,NA,730
ots.ICD.ICD10GM,G62.-,,,Condition,de,Other and unspecified polyneuropathies,,true,NA,731
ots.ICD.ICD10GM,G65.-,,,Condition,de,Sequelae of inflammatory and toxic polyneuropathies,,true,NA,732
ots.ICD.ICD10GM,G70.-,,,Condition,de,Myasthenia gravis and other myoneural disorders,,true,NA,733
ots.ICD.ICD10GM,B96.-,,,Condition,de,Other bacterial agents as the cause of diseases classified elsewhere,,true,NA,734
ots.ICD.ICD10GM,B97.-,,,Condition,de,Viral agents as the cause of diseases classified elsewhere,,true,NA,735
ots.ICD.ICD10GM,B99.-,,,Condition,de,Other and unspecified infectious diseases,,true,NA,736
ots.ICD.ICD10GM,C00.-,,,Condition,de,Malignant neoplasm of lip,,true,NA,737
ots.ICD.ICD10GM,C02.-,,,Condition,de,Malignant neoplasm of other and unspecified parts of tongue,,true,NA,738
ots.ICD.ICD10GM,C03.-,,,Condition,de,Malignant neoplasm of gum,,true,NA,739
ots.ICD.ICD10GM,C04.-,,,Condition,de,Malignant neoplasm of floor of mouth,,true,NA,740
ots.ICD.ICD10GM,C05.-,,,Condition,de,Malignant neoplasm of palate,,true,NA,741
ots.ICD.ICD10GM,C06.-,,,Condition,de,Malignant neoplasm of other and unspecified parts of mouth,,true,NA,742
ots.ICD.ICD10GM,C08.-,,,Condition,de,Malignant neoplasm of other and unspecified major salivary glands,,true,NA,743
ots.ICD.ICD10GM,C09.-,,,Condition,de,Malignant neoplasm of tonsil,,true,NA,744
ots.ICD.ICD10GM,C10.-,,,Condition,de,Malignant neoplasm of oropharynx,,true,NA,745
ots.ICD.ICD10GM,C11.-,,,Condition,de,Malignant neoplasm of nasopharynx,,true,NA,746
ots.ICD.ICD10GM,C13.-,,,Condition,de,Malignant neoplasm of hypopharynx,,true,NA,747
ots.ICD.ICD10GM,C14.-,,,Condition,de,"Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx",,true,NA,748
ots.ICD.ICD10GM,C15.-,,,Condition,de,Malignant neoplasm of esophagus,,true,NA,749
ots.ICD.ICD10GM,C16.-,,,Condition,de,Malignant neoplasm of stomach,,true,NA,750
ots.ICD.ICD10GM,C17.-,,,Condition,de,Malignant neoplasm of small intestine,,true,NA,751
ots.ICD.ICD10GM,C18.-,,,Condition,de,Malignant neoplasm of colon,,true,NA,752
ots.ICD.ICD10GM,C21.-,,,Condition,de,Malignant neoplasm of anus and anal canal,,true,NA,753
ots.ICD.ICD10GM,C22.-,,,Condition,de,Malignant neoplasm of liver and intrahepatic bile ducts,,true,NA,754
ots.ICD.ICD10GM,C24.-,,,Condition,de,Malignant neoplasm of other and unspecified parts of biliary tract,,true,NA,755
ots.ICD.ICD10GM,C25.-,,,Condition,de,Malignant neoplasm of pancreas,,true,NA,756
ots.ICD.ICD10GM,C26.-,,,Condition,de,Malignant neoplasm of other and ill-defined digestive organs,,true,NA,757
ots.ICD.ICD10GM,C30.-,,,Condition,de,Malignant neoplasm of nasal cavity and middle ear,,true,NA,758
ots.ICD.ICD10GM,C31.-,,,Condition,de,Malignant neoplasm of accessory sinuses,,true,NA,759
ots.ICD.ICD10GM,C32.-,,,Condition,de,Malignant neoplasm of larynx,,true,NA,760
ots.ICD.ICD10GM,C34.-,,,Condition,de,Malignant neoplasm of bronchus and lung,,true,NA,761
ots.ICD.ICD10GM,C38.-,,,Condition,de,"Malignant neoplasm of heart, mediastinum and pleura",,true,NA,762
ots.ICD.ICD10GM,C39.-,,,Condition,de,Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs,,true,NA,763
ots.ICD.ICD10GM,C40.-,,,Condition,de,Malignant neoplasm of bone and articular cartilage of limbs,,true,NA,764
ots.ICD.ICD10GM,C41.-,,,Condition,de,Malignant neoplasm of bone and articular cartilage of other and unspecified sites,,true,NA,765
ots.ICD.ICD10GM,C43.-,,,Condition,de,Malignant melanoma of skin,,true,NA,766
ots.ICD.ICD10GM,C44.-,,,Condition,de,Other and unspecified malignant neoplasm of skin,,true,NA,767
ots.ICD.ICD10GM,C45.-,,,Condition,de,Mesothelioma,,true,NA,768
ots.ICD.ICD10GM,C46.-,,,Condition,de,Kaposi's sarcoma,,true,NA,769
ots.ICD.ICD10GM,C47.-,,,Condition,de,Malignant neoplasm of peripheral nerves and autonomic nervous system,,true,NA,770
ots.ICD.ICD10GM,C48.-,,,Condition,de,Malignant neoplasm of retroperitoneum and peritoneum,,true,NA,771
ots.ICD.ICD10GM,C49.-,,,Condition,de,Malignant neoplasm of other connective and soft tissue,,true,NA,772
ots.ICD.ICD10GM,I70.-,,,Condition,de,Atherosclerosis,,true,NA,773
ots.ICD.ICD10GM,M11.-,,,Condition,de,Other crystal arthropathies,,true,NA,774
ots.ICD.ICD10GM,M12.-,,,Condition,de,Other and unspecified arthropathy,,true,NA,775
ots.ICD.ICD10GM,I71.-,,,Condition,de,Aortic aneurysm and dissection,,true,NA,776
ots.ICD.ICD10GM,I72.-,,,Condition,de,Other aneurysm,,true,NA,777
ots.ICD.ICD10GM,I73.-,,,Condition,de,Other peripheral vascular diseases,,true,NA,778
ots.ICD.ICD10GM,I74.-,,,Condition,de,Arterial embolism and thrombosis,,true,NA,779
ots.ICD.ICD10GM,I75.-,,,Condition,de,Atheroembolism,,true,NA,780
ots.ICD.ICD10GM,I77.-,,,Condition,de,Other disorders of arteries and arterioles,,true,NA,781
ots.ICD.ICD10GM,I78.-,,,Condition,de,Diseases of capillaries,,true,NA,782
ots.ICD.ICD10GM,I79.-,,,Condition,de,"Disorders of arteries, arterioles and capillaries in diseases classified elsewhere",,true,NA,783
ots.ICD.ICD10GM,I80.-,,,Condition,de,Phlebitis and thrombophlebitis,,true,NA,784
ots.ICD.ICD10GM,I82.-,,,Condition,de,Other venous embolism and thrombosis,,true,NA,785
ots.ICD.ICD10GM,G71.-,,,Condition,de,Primary disorders of muscles,,true,NA,786
ots.ICD.ICD10GM,G72.-,,,Condition,de,Other and unspecified myopathies,,true,NA,787
ots.ICD.ICD10GM,G73.-,,,Condition,de,Disorders of myoneural junction and muscle in diseases classified elsewhere,,true,NA,788
ots.ICD.ICD10GM,G80.-,,,Condition,de,Cerebral palsy,,true,NA,789
ots.ICD.ICD10GM,G81.-,,,Condition,de,Hemiplegia and hemiparesis,,true,NA,790
ots.ICD.ICD10GM,G82.-,,,Condition,de,Paraplegia (paraparesis) and quadriplegia (quadriparesis),,true,NA,791
ots.ICD.ICD10GM,G83.-,,,Condition,de,Other paralytic syndromes,,true,NA,792
ots.ICD.ICD10GM,G89.-,,,Condition,de,"Pain, not elsewhere classified",,true,NA,793
ots.ICD.ICD10GM,G90.-,,,Condition,de,Disorders of autonomic nervous system,,true,NA,794
ots.ICD.ICD10GM,G91.-,,,Condition,de,Hydrocephalus,,true,NA,795
ots.ICD.ICD10GM,G93.-,,,Condition,de,Other disorders of brain,,true,NA,796
ots.ICD.ICD10GM,G95.-,,,Condition,de,Other and unspecified diseases of spinal cord,,true,NA,797
ots.ICD.ICD10GM,G96.-,,,Condition,de,Other disorders of central nervous system,,true,NA,798
ots.ICD.ICD10GM,G97.-,,,Condition,de,"Intraoperative and postprocedural complications and disorders of nervous system, not elsewhere classified",,true,NA,799
ots.ICD.ICD10GM,I83.-,,,Condition,de,Varicose veins of lower extremities,,true,NA,800
